baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000006576.16	890.51123609412	-0.101162366230352	0.101763530712252	0.234786001602087	0.459641308680165
ENSG00000006606.8	32.0483918599724	0.173627864642984	0.260136611410436	0.0715720553696175	0.218068934722041
ENSG00000006607.14	797.207125598901	0.0881387185743859	0.0906809417091488	0.264669422308821	0.491778934752169
ENSG00000006611.16	372.596852064337	0.321403310663868	0.13411309507203	0.00327805555861683	0.024818716180529
ENSG00000006625.18	1630.82637591399	-0.0921683447315006	0.0914886831157826	0.245299008407885	0.471841626194328
ENSG00000006634.8	1057.88921679297	-0.296209005039066	0.11861611727262	0.00293959174699431	0.0228345886138735
ENSG00000006638.11	72.0308059404592	0.071244951994003	0.164726967097548	0.42623984680141	0.648634840210705
ENSG00000006652.14	650.755371716347	-0.198790717835133	0.111268602392419	0.0309222287632152	0.123459107038939
ENSG00000006659.13	0	NA	NA	NA	NA
ENSG00000006695.11	392.887616058186	0.0587990890601844	0.105511755118274	0.498559851736478	0.708286760847443
ENSG00000006704.10	862.437601197012	0.0296998139210999	0.123705236525207	0.748313870327357	0.878314135845514
ENSG00000006712.15	717.484680854472	-0.0137434507373682	0.16602584672711	0.847060910328518	0.931762819527608
ENSG00000006715.16	1141.81116493284	0.219050617633412	0.105420706219765	0.0143384624565004	0.0724600318906803
ENSG00000006740.17	0	NA	NA	NA	NA
ENSG00000006744.19	1392.5872331108	0.0453856496074547	0.0809885950509884	0.530499079309989	0.734194840638062
ENSG00000006747.15	57.0631460325003	-0.624445664314675	0.358167095197739	0.00389069327371796	0.0281660165311312
ENSG00000006756.16	290.040931142058	0.126483377360216	0.131424407905432	0.197212727491445	0.413811565517059
ENSG00000006757.12	461.563720700367	0.00399223967744405	0.100510768679734	0.963944658286943	0.986880907025296
ENSG00000006788.14	0.209241472106774	0.00457939068676973	0.184081900673323	0.785753199471543	NA
ENSG00000006831.10	2870.63232946281	0.249121080238272	0.0762482301697594	0.000377855544846133	0.00487484137148356
ENSG00000006837.12	37.6483130808692	-0.0646765393420623	0.174969354410586	0.413634417855486	0.637568514041584
ENSG00000007001.12	1.25956926147762	3.8265806479754e-05	0.183184841745243	0.998870921515242	NA
ENSG00000007038.11	1652.05362250776	-0.0325972825171938	0.085162343016386	0.665154684938335	0.827540764043321
ENSG00000007047.15	85.9240513030893	-0.0225326379429559	0.150814986445735	0.795411843468869	0.904256916415931
ENSG00000007062.11	6.33937148953777	0.0413728302648337	0.187340404824251	0.247324620839106	NA
ENSG00000007080.11	562.561372972041	-0.0580098692600019	0.185699357760122	0.328058775990135	0.558313695092756
ENSG00000007129.18	0	NA	NA	NA	NA
ENSG00000007168.13	3036.20654410347	-0.176431375284923	0.0777021959650992	0.0122533951557356	0.064846909523587
ENSG00000007171.17	0.308308956575654	-0.000149660510386276	0.183909213502328	0.97118020117667	NA
ENSG00000007174.18	0.148224670649794	0.00421386348273625	0.184064780617031	0.785753199471543	NA
ENSG00000007202.15	8139.49801836281	0.0687087933683779	0.0858930203336762	0.365275415263601	0.593256823347941
ENSG00000007216.14	0.635403752793546	-0.00554151805613155	0.183864109278259	0.642690547859858	NA
ENSG00000007237.18	140.04969874424	-0.0218495429192106	0.1417135050392	0.807850306368998	0.910347810437365
ENSG00000007255.10	59.765703982104	0.378769788849555	0.406149679873248	0.0198723122050148	0.0915775092178968
ENSG00000007264.15	782.870201140773	0.126972510468551	0.109862756999032	0.157432757208858	0.357952074124759
ENSG00000007306.15	0	NA	NA	NA	NA
ENSG00000007312.12	0.16008428592586	-0.00431253553860373	0.184071640120939	0.841812885732253	NA
ENSG00000007314.12	3.20973020674965	0.0235221999920623	0.184086154894858	0.408633524316841	NA
ENSG00000007341.19	484.759399821561	-0.00720783402368854	0.103410051881277	0.931901614513132	0.973386667247741
ENSG00000007350.17	0	NA	NA	NA	NA
ENSG00000007372.22	193.843234298235	-0.0689168640257082	0.135621177822901	0.467894628345648	0.682877135305146
ENSG00000007376.8	318.624259423668	0.230290170208386	0.142959576228162	0.0329086963275749	0.129175379924968
ENSG00000007384.15	95.9379671474724	0.397177039153624	0.252502108072287	0.0110457360705588	0.0601549348779718
ENSG00000007392.16	301.969870266655	-0.0843669030210114	0.116963837892963	0.357269589867805	0.586661959482867
ENSG00000007402.11	0.169787891330278	-0.00437284246972119	0.184074321191454	0.841812885732253	NA
ENSG00000007516.13	0.973423472303447	-0.0181422266569526	0.185145562855783	0.160587999506168	NA
ENSG00000007520.4	534.959530460985	0.173709388490106	0.134776913637001	0.0875154095504437	0.248098675719675
ENSG00000007541.16	579.816051253964	0.450652224361296	0.127333262279843	5.04136323525777e-05	0.000995035105223125
ENSG00000007545.15	395.997585553881	0.0474552466273037	0.117119004585823	0.602696822468875	0.786777580329845
ENSG00000007866.21	121.345374232213	0.0106306079810131	0.143743793778496	0.907264139513173	0.961573750626218
ENSG00000007908.16	0	NA	NA	NA	NA
ENSG00000007923.16	1126.60866730388	0.0819268646878056	0.102112872647822	0.337917876480498	0.56836262809989
ENSG00000007933.13	0	NA	NA	NA	NA
ENSG00000007944.15	182.309176583623	-0.102413810177953	0.13612006798888	0.292147909143759	0.51945222428918
ENSG00000007952.18	3.34904585645749	0.0100780395386305	0.182440325345331	0.711688860160845	NA
ENSG00000007968.7	872.61316918528	0.243971008822789	0.10560434001243	0.00686744761059931	0.0427402428635861
ENSG00000008018.9	2458.70034307136	0.293080665903067	0.115698331060292	0.00276888127785211	0.0218327680156266
ENSG00000008056.14	1.55049527617564	0.0165894511902104	0.184445988313308	0.328286148134645	NA
ENSG00000008083.14	455.722176419812	-0.151185862587952	0.125420769073241	0.119167234742064	0.301047755628322
ENSG00000008086.11	567.956152712009	0.129115784573274	0.104208053483597	0.138092697311859	0.329433224887071
ENSG00000008118.10	0.148224670649794	0.00421386348273625	0.184064780617031	0.785753199471543	NA
ENSG00000008128.23	119.503526386174	-0.0800613881432157	0.185810097956172	0.296487625491984	0.523804970547382
ENSG00000008130.15	1358.72670120762	0.00410223253418641	0.0971781893025734	0.962472924685738	0.985876999068141
ENSG00000008196.13	0	NA	NA	NA	NA
ENSG00000008197.4	0	NA	NA	NA	NA
ENSG00000008226.19	0.824598854932661	-0.00848690927129991	0.183991623375201	0.49293945292653	NA
ENSG00000008256.16	570.565633010513	-0.0512364858444868	0.117057659563614	0.574246766460734	0.766945383485647
ENSG00000008277.14	156.30268355432	0.0122018592934331	0.131653779652563	0.896036622587732	0.955320853010345
ENSG00000008282.8	1072.28322079513	-0.161286861334373	0.0916899821275713	0.0435199949660529	0.156400371259337
ENSG00000008283.16	616.876006940282	0.328623362355252	0.119142305681478	0.00117536125278849	0.0115538839516475
ENSG00000008294.21	2723.36126083828	-0.0622441436925024	0.0824551217155069	0.397176500167473	0.62166541229455
ENSG00000008300.17	255.244390466618	0.00460766039240102	0.115570591664692	0.960168786514337	0.984883050916365
ENSG00000008311.15	49.1887047580705	-0.154632835347837	0.224083327528466	0.115212505733192	0.294914882640449
ENSG00000008323.15	10.2763599990839	0.00649565089085225	0.177766186375789	0.891398796993239	NA
ENSG00000008324.11	293.968987685148	0.136994811459037	0.128117179043882	0.163325821828889	0.366308565556198
ENSG00000008382.15	93.1373731900809	0.162625855853255	0.197885588135838	0.130828617640079	0.31887353176574
ENSG00000008394.13	877.362501417179	-0.188469252627462	0.183112242513684	0.0948489834756026	0.261248083533479
ENSG00000008405.12	398.808908612432	-0.059308558030426	0.114449300978047	0.510287550598148	0.71739720267203
ENSG00000008438.5	0	NA	NA	NA	NA
ENSG00000008441.16	76.2388320314242	-0.109970476517225	0.173326534774222	0.258044136791343	0.485294870647303
ENSG00000008513.16	460.902322925642	-0.122322398299212	0.120715613988275	0.193743996909041	0.409646015361158
ENSG00000008516.17	0.639737196982448	0.000130018343025512	0.183695290969267	0.989773594510746	NA
ENSG00000008517.16	1310.77307403075	0.03349587713675	0.183101556336405	0.448138487494356	0.667679568591499
ENSG00000008710.19	1416.9121116619	0.303706902213928	0.108331287716605	0.00119565877546557	0.0116802370493535
ENSG00000008735.14	16.8418990455462	-0.0260393418230145	0.178027215666599	0.622941931021032	0.800550530948552
ENSG00000008838.20	641.997108262047	0.0379975508128285	0.0954211866337615	0.646697927601974	0.8154695213649
ENSG00000008853.16	1042.42077670671	0.0365849639487462	0.127717723717893	0.694746748804033	0.845042583385412
ENSG00000008869.12	857.543109233914	0.0553803857341589	0.0914434521656551	0.482554108632369	0.695013747051865
ENSG00000008952.17	2746.22049076918	-0.391670227535735	0.125152909787761	0.000265266433832362	0.0037247086620779
ENSG00000008988.9	21454.1914077325	0.165443746005231	0.089130603756683	0.0352191797149336	0.134788525293159
ENSG00000009307.16	22414.5380428143	-0.0444023022643841	0.0675249545447092	0.478558271346468	0.69241394268465
ENSG00000009335.18	3935.55102722081	0.0465566629362431	0.0694191461934667	0.469806504017526	0.684119588430838
ENSG00000009413.15	2132.49377322308	-0.252457630233618	0.0964488677465822	0.00283702797549008	0.0222027507333709
ENSG00000009694.13	2.00552200537246	-0.0281261493674211	0.186278747459088	0.166775799606133	NA
ENSG00000009709.12	0	NA	NA	NA	NA
ENSG00000009724.16	0.630470361883651	0.000756454911237534	0.183771868744005	0.941963145156857	NA
ENSG00000009765.14	21.749359646144	-0.0579283238374853	0.185066332750929	0.339494064068279	0.56944727465703
ENSG00000009780.15	310.580128070104	-0.0401605373739202	0.117712909441938	0.657323578518081	0.822342324211428
ENSG00000009790.15	0	NA	NA	NA	NA
ENSG00000009830.11	231.73785416147	-0.00784073693948143	0.119710906288323	0.929915234086764	0.972363676259155
ENSG00000009844.16	848.708789829751	-0.25082513709157	0.121887695879985	0.011843129303788	0.063235560251149
ENSG00000009950.16	35.0198686231355	0.0326710057158642	0.169773123437872	0.650973582554792	0.818722711332562
ENSG00000009954.11	4899.83097665269	-0.0644728709851127	0.0867007293100063	0.397866129754903	0.622094260323182
ENSG00000010017.13	1563.42753551104	0.0293842919173228	0.0841948338128406	0.68546980895347	0.839225558483701
ENSG00000010030.14	1.09253732673999	-0.0129923216403664	0.184355351444707	0.334462131217934	NA
ENSG00000010072.16	448.250743725206	-0.0730571351220988	0.107048053904831	0.403600267635875	0.628273085271967
ENSG00000010165.20	670.452486866431	-0.0415135891417386	0.113926573889809	0.643892398060544	0.813566308289281
ENSG00000010219.13	132.396032046258	-0.0195521462566474	0.134801587179749	0.830758211807784	0.923078467494141
ENSG00000010244.18	3433.04786542794	-0.20553496809384	0.0833984244880814	0.00601486011545513	0.0388416016197992
ENSG00000010256.11	4007.39053861269	0.415761869178227	0.0994652492350341	4.41751419267469e-06	0.000136921125088013
ENSG00000010270.13	193.473515494874	0.0521027574219875	0.137391669002989	0.577281477648208	0.76895313974087
ENSG00000010278.14	2119.29944883432	-0.0886190936214404	0.0814424545969355	0.223570463120578	0.447390407070399
ENSG00000010282.14	0	NA	NA	NA	NA
ENSG00000010292.13	5565.82718123185	0.00694951282901039	0.105174191153383	0.936814526320081	0.975514952210367
ENSG00000010295.19	7.15091965847779	0.00871562522092562	0.181171089209563	0.797862347671721	NA
ENSG00000010310.9	7.15766481745634	-0.0501302544508157	0.189100287210181	0.228002945266372	NA
ENSG00000010318.21	45.7764860554602	0.0802452551529776	0.179718615385007	0.33244779343911	0.562788789153715
ENSG00000010319.6	64.3477844796383	0.0737871552870965	0.167548940251297	0.405576851725972	0.630189068005353
ENSG00000010322.16	276.393744383638	0.00959271910194034	0.118824846671348	0.916900650652853	0.966483656700417
ENSG00000010327.10	1.73644479149597	0.00433512010076853	0.182964077804376	0.836802634534846	NA
ENSG00000010361.13	2.80916069152589	-0.00181062710359006	0.182506724774232	0.938350778907688	NA
ENSG00000010379.16	0	NA	NA	NA	NA
ENSG00000010404.18	234.938603779036	-0.249821323458239	0.169914511061204	0.0346410733105082	0.133423597404866
ENSG00000010438.16	0.318012561980072	-0.000271539801783856	0.183907290126445	0.970976336054786	NA
ENSG00000010539.11	404.94227955159	0.0654972294751464	0.109576204615516	0.461311550584848	0.67824360441457
ENSG00000010610.10	0.319568625130728	0.00545425760224609	0.184125865437089	0.635747273298274	NA
ENSG00000010626.15	87.3436820883558	-0.00591762099806699	0.145006898838872	0.945803333332046	0.979269980478157
ENSG00000010671.15	0.785805857760594	0.00854974634932791	0.183997488370167	0.471567036177209	NA
ENSG00000010704.18	472.897692622432	0.149275741710669	0.119059479310634	0.114370643389868	0.293974527841756
ENSG00000010803.16	261.03366095101	-0.0489551100838838	0.121675421980021	0.599104268042485	0.784685723936251
ENSG00000010810.17	564.555906260675	-0.288900389324623	0.128642170187399	0.00581998764301067	0.0379918382125392
ENSG00000010818.10	394.500868573199	0.0425567276419145	0.109569983703035	0.631489919053611	0.805680755552391
ENSG00000010932.17	6.22486820865373	0.00637293092192649	0.180591747118574	0.859795409805195	NA
ENSG00000011007.12	1290.98737900466	0.0466294776219965	0.0993647845135594	0.579075304831688	0.76979056460364
ENSG00000011009.11	498.303101771338	0.513586099499731	0.144323207840848	3.80346897458923e-05	0.000798410468863188
ENSG00000011021.23	243.273684669411	0.21135325280993	0.164863902993757	0.0622154508290013	0.198019917407823
ENSG00000011028.14	227.949418509206	0.116477173087447	0.132112184111671	0.233475449184701	0.458666708342769
ENSG00000011052.21	3466.35282417256	0.531302772425652	0.0969525777235934	4.69552902862347e-09	3.11867597334976e-07
ENSG00000011083.9	4.68248790929815	-0.0204118033278493	0.182639857300238	0.53731807479694	NA
ENSG00000011105.14	107.872970574836	0.495915066447911	0.231550615129032	0.00263561859399381	0.0210597837112695
ENSG00000011114.15	1386.17871760254	-0.082379500736702	0.0822186846546526	0.261607561106486	0.489262813546464
ENSG00000011132.12	104.228673919836	0.382707237662332	0.24221576861208	0.0117421803687285	0.0628569680889762
ENSG00000011143.16	242.458368643784	0.196507691479927	0.145575999393419	0.0656015431857497	0.205668374528151
ENSG00000011198.9	1022.02545197755	0.00319405370222029	0.0955929151766608	0.969751755374358	0.98870580584433
ENSG00000011201.12	0	NA	NA	NA	NA
